,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_1,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_2,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_3,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_4,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_5,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_6,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_7,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_8,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_9,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_10,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_11,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_12,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_13,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_14,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_15,10x_gastrocnemius_12_parse_gastrocnemius_8_Topic_16,10x_heart_11_parse_heart_13_Topic_1,10x_heart_11_parse_heart_13_Topic_2,10x_heart_11_parse_heart_13_Topic_3,10x_heart_11_parse_heart_13_Topic_4,10x_heart_11_parse_heart_13_Topic_5,10x_heart_11_parse_heart_13_Topic_6,10x_heart_11_parse_heart_13_Topic_7,10x_heart_11_parse_heart_13_Topic_8,10x_heart_11_parse_heart_13_Topic_9,10x_heart_11_parse_heart_13_Topic_10,10x_heart_11_parse_heart_13_Topic_11,10x_heart_11_parse_heart_13_Topic_12,10x_heart_11_parse_heart_13_Topic_13,10x_heart_11_parse_heart_13_Topic_14,10x_heart_11_parse_heart_13_Topic_15,10x_heart_11_parse_heart_13_Topic_16,10x_heart_11_parse_heart_13_Topic_17,10x_hipp_13_parse_hipp_12_Topic_1,10x_hipp_13_parse_hipp_12_Topic_2,10x_hipp_13_parse_hipp_12_Topic_3,10x_hipp_13_parse_hipp_12_Topic_4,10x_hipp_13_parse_hipp_12_Topic_5,10x_hipp_13_parse_hipp_12_Topic_6,10x_hipp_13_parse_hipp_12_Topic_7,10x_hipp_13_parse_hipp_12_Topic_8,10x_hipp_13_parse_hipp_12_Topic_9,10x_hipp_13_parse_hipp_12_Topic_10,10x_hipp_13_parse_hipp_12_Topic_11,10x_hipp_13_parse_hipp_12_Topic_12,10x_hipp_13_parse_hipp_12_Topic_13,10x_hipp_13_parse_hipp_12_Topic_14,10x_cortex_14_parse_cortex_13_Topic_1,10x_cortex_14_parse_cortex_13_Topic_2,10x_cortex_14_parse_cortex_13_Topic_3,10x_cortex_14_parse_cortex_13_Topic_4,10x_cortex_14_parse_cortex_13_Topic_5,10x_cortex_14_parse_cortex_13_Topic_6,10x_cortex_14_parse_cortex_13_Topic_7,10x_cortex_14_parse_cortex_13_Topic_8,10x_cortex_14_parse_cortex_13_Topic_9,10x_cortex_14_parse_cortex_13_Topic_10,10x_cortex_14_parse_cortex_13_Topic_11,10x_cortex_14_parse_cortex_13_Topic_12,10x_cortex_14_parse_cortex_13_Topic_13,10x_cortex_14_parse_cortex_13_Topic_14,10x_cortex_14_parse_cortex_13_Topic_15,10x_cortex_14_parse_cortex_13_Topic_16,10x_adrenal_15_parse_adrenal_13_Topic_1,10x_adrenal_15_parse_adrenal_13_Topic_2,10x_adrenal_15_parse_adrenal_13_Topic_3,10x_adrenal_15_parse_adrenal_13_Topic_4,10x_adrenal_15_parse_adrenal_13_Topic_5,10x_adrenal_15_parse_adrenal_13_Topic_6,10x_adrenal_15_parse_adrenal_13_Topic_7,10x_adrenal_15_parse_adrenal_13_Topic_8,10x_adrenal_15_parse_adrenal_13_Topic_9,10x_adrenal_15_parse_adrenal_13_Topic_10,10x_adrenal_15_parse_adrenal_13_Topic_11,10x_adrenal_15_parse_adrenal_13_Topic_12,10x_adrenal_15_parse_adrenal_13_Topic_13,10x_adrenal_15_parse_adrenal_13_Topic_14,10x_adrenal_15_parse_adrenal_13_Topic_15,10x_adrenal_15_parse_adrenal_13_Topic_16,10x_adrenal_15_parse_adrenal_13_Topic_17,10x_adrenal_15_parse_adrenal_13_Topic_18,10x_adrenal_15_parse_adrenal_13_Topic_19
10x_hipp_13_parse_hipp_12_Topic_8,0.42941458764280194,0.5338274416470504,0.17878435485410227,0.6233510438802633,0.4934315064937759,0.5087208504422833,0.5324842225918169,0.584321028321174,0.6332506411676034,0.5445839377113385,0.5265613499046913,0.5696293961586983,0.546466494812835,0.4865825527389538,0.6270568192541764,0.19333402389784238,0.6376746301554255,0.4954412079964755,0.545909887784358,0.43224152984965525,0.46201645689549564,0.2988266935184789,0.5341745177514551,0.5696576026503344,0.5612472799347135,0.21405695349783782,0.5090435832272373,0.5943055459485758,0.5061920771747843,0.5071875379472457,0.23935771250651083,0.46046586193724703,0.4170070197160436,0.5733625489301832,0.8047779448806924,0.6048711785240041,0.5700621977825513,0.6763412214090098,0.7680912288258586,0.649987243165098,1.0,0.7271776715770031,0.6164136694215427,0.5312035012748945,0.4668950672815786,0.973592144433035,0.3399977485407746,0.7924947645218117,0.8378056515929444,0.5773210369733581,0.7931515957405723,0.5576509350163628,0.5218384386836766,0.5521217776399525,0.4595221358954935,0.5977751805415709,0.9076833647321195,0.5768881324690202,0.7794997792901123,0.5839807280146241,0.7527779140214665,0.8901309789421665,0.8121731761170142,0.44313905309031654,0.5068150953837038,0.4571845024477852,0.6227152540665425,0.2696682389648488,0.5584666263258206,0.6307500019337732,0.722650414583454,0.6422660656920316,0.4962256146044146,0.4545086831390648,0.5978550991480915,0.2647021920180339,0.49760536201580774,0.6149582784864908,0.5265973455124409,0.5309636974230053,0.6909097236062035,0.7190615030386095
10x_hipp_13_parse_hipp_12_Topic_9,0.398359028707182,0.46561971030613347,0.15702833502716496,0.5786300627526101,0.46698003148688705,0.41444365933263017,0.5356232673112383,0.6211969410637321,0.5693416645892391,0.48521826232125775,0.3606689003604324,0.5153629770643566,0.5563734272885101,0.4636932888169847,0.6320917555666106,0.10642574320970888,0.6217226868472863,0.5206727632828564,0.4919079383429178,0.4506393953647815,0.45389558173860867,0.3559419602474396,0.5485696485811944,0.5530839538172798,0.5563486989117792,0.2442146501431519,0.5033492709179924,0.5928006264661038,0.5000645627454958,0.5232453861553914,0.26940764248052007,0.4778515838778654,0.46894043290248055,0.6089082693076777,0.7715165581999746,0.7165259536321429,0.5909616480277718,0.5794827114915748,0.5783849849056397,0.5964229291355376,0.7271776715770031,1.0,0.6503024723406031,0.5319652143181657,0.500254186621183,0.7552326380335759,0.2243341573909542,0.5877815777202304,0.6770511156163856,0.6173354632349953,0.6242096224237889,0.5532103741026162,0.45553683663529476,0.5906367737821532,0.49633056821293386,0.6589496301714803,0.6028721249023619,0.5454099700143193,0.5574304967027369,0.5618474109182592,0.8257013214883553,0.5786826232880989,0.7255724817852895,0.439535298794544,0.4995907129506042,0.42807994210560363,0.5680391812096616,0.3197958363136969,0.5030545115302449,0.5592688167674364,0.5997219387638392,0.5349935994723244,0.435075232207249,0.43892173773131415,0.5131011814643044,0.28468319798606756,0.44431418564160163,0.608972632220997,0.5391752738391028,0.46255172716933324,0.5993293255889064,0.6087270678070585
10x_hipp_13_parse_hipp_12_Topic_10,0.439130737577484,0.5579278256544287,0.144954288489344,0.6385732729023459,0.5298436880423292,0.46348174382237817,0.5484910818016093,0.5995092803210156,0.6264386103322165,0.5132573701782409,0.3810861757590951,0.5990766032131747,0.5875976519872466,0.5134437874195692,0.614553205759747,0.10670238459631443,0.688375801345377,0.5221488491598698,0.5203281796118997,0.47066935507356844,0.508974203767837,0.3549721799940557,0.5623547292299015,0.6362776189359187,0.5944102135191448,0.21319114040467813,0.5050080133663226,0.6457408329827493,0.4975002528677832,0.5368146350305183,0.24380476009123375,0.4893953304072317,0.4930287042968744,0.7469807944667429,0.6337754265706177,0.6945219947153455,0.5967588650338121,0.5107287862492003,0.6591915015980342,0.5491107786187263,0.6164136694215427,0.6503024723406031,1.0,0.5861137809360998,0.5154073912029745,0.615518825594146,0.5106943598456263,0.5951541609644209,0.6603166498518054,0.7350340686840716,0.6767162806420112,0.5939349368103606,0.4419050359499306,0.5777952678979035,0.5112086059613671,0.9834881395523014,0.6150104443522885,0.5581460511414034,0.5733709466284791,0.5708518604619799,0.7695114404757281,0.5954449728554188,0.5909317874222608,0.47971503768750245,0.5631903684203763,0.5078559775685059,0.6124082504327079,0.3201223755093848,0.5655654469040522,0.6194743108940897,0.6153197372823995,0.6054918571621772,0.48784196614271014,0.4735514478142593,0.5818586548328126,0.29418452250012916,0.5016800051008412,0.6365500166817387,0.5477844529951331,0.5597117081527541,0.63151392267089,0.6091272849290241
10x_hipp_13_parse_hipp_12_Topic_11,0.5627931065352805,0.5588044446162078,0.2763823477368199,0.7287900982250168,0.5930538226311415,0.4832892221975231,0.8745930359661942,0.6551276673919636,0.7041733957309704,0.6979471635808663,0.3951441375549427,0.7782682597043605,0.7095906301653521,0.5905056488815744,0.6396309628761983,0.16520212990360061,0.7421998022483622,0.5754219672477463,0.7101045425938473,0.608943901367971,0.5958712257664908,0.4153924605495444,0.8846687967196937,0.7871386490587237,0.7753201858183937,0.4151502712400019,0.501901267872173,0.8218637613887907,0.49456078533910697,0.8613297663841266,0.4795335661402559,0.5632895202771168,0.6330234853320528,0.5749993934713069,0.5712721070732438,0.6895682597815498,0.605520910054257,0.5301821793145448,0.48624689019344247,0.586275017675556,0.5312035012748945,0.5319652143181657,0.5861137809360998,1.0,0.6865710923972489,0.525171939927577,0.23792648680266648,0.5504796881228864,0.5125976179687004,0.5558458135707409,0.5171918815040615,0.9856240661973958,0.5218875469343429,0.5741560766963835,0.6709915161374812,0.5467782935174621,0.49226717097702566,0.6258733603229031,0.47905015082116,0.6553421420831088,0.597677518429177,0.474066895713962,0.5021856667160068,0.5681419588160975,0.7858743879874022,0.5872675691762906,0.7407028853109632,0.3665104690734239,0.6331733301615188,0.6590036946846591,0.6133546831845559,0.6453223214165661,0.6736875376583233,0.5708375601594845,0.6304608310617671,0.45540139991847095,0.6887417531363837,0.7075656876482403,0.8810914209455137,0.5504751244791214,0.6204423860279223,0.6350402823139203
10x_hipp_13_parse_hipp_12_Topic_12,0.4668727224181497,0.5390822226616839,0.17980625943061357,0.5797717266126943,0.5952446909434691,0.45326468757964866,0.5866556692711671,0.5753267309216922,0.5378259700618577,0.802602182284833,0.30712344294536353,0.6029037861053311,0.6522804134824792,0.5805859345890854,0.5816815937562857,0.11659458289900004,0.5748823512065219,0.5620286624056794,0.8316717583402967,0.5920837033760267,0.4959817648590328,0.37035582804858114,0.5991551328906289,0.6142207568811735,0.5546790948104204,0.23110511986334903,0.4720309682752861,0.6328950242573136,0.4575864348024892,0.5576149660374616,0.276839679833806,0.4714290556445989,0.5648278079430452,0.49393939805154663,0.5166858983266195,0.6775505285488679,0.5922265565749366,0.5148536373514064,0.4670086220537437,0.5777788408075993,0.4668950672815786,0.500254186621183,0.5154073912029745,0.6865710923972489,1.0,0.44514415229104887,0.15928434649108292,0.5378186887804515,0.46197126340107275,0.4807693579613477,0.4998453346156365,0.6512941605532045,0.43644010095490504,0.5577853023607234,0.9881330579752459,0.47171263152884535,0.45670706663507454,0.6047080192907192,0.44518427346947,0.5167861703475988,0.5061919318714195,0.4369726058180283,0.49214151822439844,0.5524987166206944,0.6042010082975524,0.5038405265039583,0.5570218011307596,0.3238202804201912,0.5852382130163679,0.5661359363404813,0.5348177310332405,0.5627646950220186,0.8133365844593352,0.5003919587754331,0.5740794054250224,0.33456835754061887,0.8197023600580466,0.5280795135990702,0.5830949072941665,0.4387771841908257,0.5680739415288596,0.5427270242955898
10x_hipp_13_parse_hipp_12_Topic_13,0.41112292270175343,0.5273946285229092,0.16624297435494584,0.6208040302421266,0.46668798212038987,0.5022196050703508,0.5286292532245832,0.5728095965039386,0.6429981399300384,0.5208928268554139,0.5413811673633337,0.5574547298074237,0.5208364940910323,0.4601284364882443,0.6205553336245102,0.18811318846749958,0.6446027403305192,0.4746373444035251,0.5237716933601887,0.3940825304169484,0.44889047174449914,0.2763412431038875,0.530717130054072,0.5662581700013155,0.556701526658618,0.20103790490666362,0.5166569843483836,0.5805216758641482,0.5180555015771668,0.5100427613231955,0.21858257413398663,0.45698658562902494,0.37767276536314487,0.5916357788563185,0.8300607071665264,0.5893516563284636,0.5542240682822266,0.6286077059983038,0.7471814171074926,0.6027146880535643,0.973592144433035,0.7552326380335759,0.615518825594146,0.525171939927577,0.44514415229104887,1.0,0.3061270699881222,0.7330123283415153,0.7920032187123955,0.5979446270103754,0.7757881001885986,0.5536280432466532,0.49114019140419884,0.5357788924439082,0.4415819515238496,0.6093122004094876,0.8744001461020807,0.5380741031788483,0.7381155498630593,0.6021498071514264,0.7520881667355084,0.8576424914408577,0.7786948303322865,0.40472504721512825,0.48878016872386365,0.4520768273008259,0.6206648079674165,0.24562112741939746,0.5403782770302547,0.6156840464978818,0.7175247001229145,0.6356496917119736,0.4762567563119091,0.43266012538664433,0.5855178288022846,0.23478611918796344,0.47119451920806243,0.6233839163544181,0.5183765122218288,0.5316152524479426,0.6725977602227575,0.7142653918054469
10x_hipp_13_parse_hipp_12_Topic_14,0.19299066684535882,0.20057058983044052,0.06103509299526777,0.3379593028178476,0.17314889533322053,0.20198105678715494,0.25382113769447967,0.20326706215167423,0.3580858821523236,0.1657815371285043,0.24443831280944317,0.2800508715147362,0.20657967596106508,0.1717025060250249,0.1991731771574744,0.07504925326275769,0.29964459848902414,0.18741805559682856,0.1687864515631191,0.1462101309667515,0.20949251284811665,0.11059327497102289,0.2616420190292186,0.291951348872145,0.30510156989353454,0.05761453096853886,0.1898511004889386,0.2906599163704927,0.18819113816951238,0.2640172024523193,0.06363493360609807,0.19115055842323614,0.1507833312815816,0.2659685986883762,0.29173131209334546,0.25356855639315246,0.162013310314022,0.22125208061874313,0.5554586963532919,0.2346618708653756,0.3399977485407746,0.2243341573909542,0.5106943598456263,0.23792648680266648,0.15928434649108292,0.3061270699881222,1.0,0.4082507883398112,0.6163017681855887,0.28560227219256107,0.3428143910098047,0.24355272272536976,0.23838124022595342,0.1469567437017506,0.15496294512505204,0.46700506339435843,0.5103739496240499,0.20819573902417088,0.4395820747743163,0.31207927758033716,0.4501513875906602,0.48912228304181515,0.37909810734858684,0.17422911518861373,0.33728268350520985,0.20351046089870528,0.4114273611259207,0.10907129151520056,0.255205817979799,0.28725763642176527,0.37366107283435035,0.29193021586734136,0.16068471932380646,0.20535320770665644,0.27106339487591535,0.08617210505621586,0.1600281697623469,0.3591334095126133,0.24211984854432833,0.3066935581092568,0.3823690907570496,0.32611008348846426
10x_cortex_14_parse_cortex_13_Topic_1,0.55736444806272,0.5122392173658392,0.22594441589809322,0.5905711904946916,0.6851230276783759,0.5005010858913378,0.5443809801256398,0.6029409689336263,0.5644883356809661,0.58914096021733,0.41957106707450476,0.558701291543719,0.7336618772668468,0.6617558774500583,0.5987808449564314,0.19338950936066357,0.5825183192962877,0.6436740695511033,0.5891884085596325,0.703458313801633,0.592763724836568,0.3959578885620647,0.5417345898513675,0.5619579139981072,0.5114219357078096,0.2938704201626656,0.45728471379444413,0.6297964330868829,0.44495873230069205,0.4920506003806282,0.35984052298613833,0.4638043983162302,0.6184785716351661,0.5054838815072905,0.688992163724387,0.6915474952229375,0.5950018323537589,0.8946611522810602,0.7615762179104998,0.8626399790753596,0.7924947645218117,0.5877815777202304,0.5951541609644209,0.5504796881228864,0.5378186887804515,0.7330123283415153,0.4082507883398112,1.0,0.8020090448463933,0.5038043438880273,0.7468330461657888,0.5653843251473247,0.6914557502348347,0.5682684658245415,0.5135135014688464,0.5387235063330125,0.8402384306727011,0.7981951586631184,0.8502640448523642,0.5169482240098643,0.6617016508803241,0.8457979661144366,0.8248743234268902,0.6988076241251532,0.5179314569615722,0.4610802279756794,0.5684482894863867,0.3561021002485345,0.6205858118538932,0.6491208186640357,0.7110289685816719,0.5933511999280094,0.5511398104652453,0.6283468583228075,0.5820677200626854,0.3806581349367736,0.5956515152031857,0.5568651784018988,0.5561866265982532,0.4970790354772887,0.7581434689342693,0.695311686424027
10x_cortex_14_parse_cortex_13_Topic_2,0.4459428886006318,0.4576334706599936,0.18022034687419264,0.5998242793498293,0.48835957604137614,0.4711433360774281,0.5149576024214603,0.5555690631484549,0.6055665270312683,0.48576347179800705,0.47711257964570863,0.5280578118426004,0.5575080452567994,0.4886116175463784,0.5609444960904709,0.1825617600690359,0.6029703681227694,0.5100266092968896,0.4898823737853455,0.4703790134127983,0.48806140778136087,0.327562727964545,0.5180291242917388,0.5562959432591885,0.5617657678532089,0.21415469543011123,0.45999243230807685,0.6045658974188661,0.4537243302644963,0.4890470181125035,0.24900351727896297,0.45836088539525544,0.46037642665071443,0.5249950619721929,0.7104384887784584,0.6066755809437445,0.5099030656759741,0.662876013275707,0.8011846627391247,0.6505645007565595,0.8378056515929444,0.6770511156163856,0.6603166498518054,0.5125976179687004,0.46197126340107275,0.7920032187123955,0.6163017681855887,0.8020090448463933,1.0,0.5351731122483449,0.7304460494411539,0.5258929726378336,0.539925674308171,0.48574250849227196,0.4488607769345321,0.6109468736883832,0.8538248975574089,0.5734727791333825,0.7471365173753574,0.52880585602347,0.7855429628273228,0.8196794157274163,0.8136402886041758,0.48568139114957054,0.5566455761542558,0.43977483131553485,0.635824455304523,0.2935757419951589,0.5282559810453894,0.6322760618387209,0.6869273154563305,0.6131061663150732,0.4530764002908938,0.48155995771691895,0.559869092988772,0.2681791674629125,0.4694505163920024,0.6384028977187404,0.5134807957767128,0.5026022139519336,0.6937856564454619,0.6599121585512618
10x_cortex_14_parse_cortex_13_Topic_3,0.44466228122771645,0.5800324560966115,0.14403789164869685,0.6730346124874624,0.5144641225103191,0.49297184692905205,0.5449824429520131,0.5865695082759462,0.659627963381134,0.49232419028154994,0.3970692030617624,0.5838578424167433,0.5824763571667714,0.5057039514520444,0.6170433063886791,0.1066749278589042,0.7247645596653887,0.539926381708208,0.49616954686086145,0.43737897619632204,0.4977261994742488,0.27339805438758236,0.5588645063479616,0.623674939508352,0.6118505756825233,0.21252694506221026,0.5610309992364678,0.6453623067880654,0.5571015803627473,0.538544726163951,0.23097308484571688,0.4893228154292506,0.39703536840024145,0.9856693329144113,0.6723610256847168,0.6194165435111046,0.5435513787067086,0.45854157044176147,0.5621498260782373,0.49002174083116,0.5773210369733581,0.6173354632349953,0.7350340686840716,0.5558458135707409,0.4807693579613477,0.5979446270103754,0.28560227219256107,0.5038043438880273,0.5351731122483449,1.0,0.6039939513018393,0.5738495279371435,0.405330335564383,0.5368023703589643,0.48052220441480165,0.7317092899616617,0.5136434676712566,0.5082711636892663,0.5212751446547301,0.6850312907698698,0.6633968891707096,0.5102132941111492,0.5379032740620748,0.4574834087883157,0.5661543735545449,0.5334251450924375,0.6341799932327349,0.26555629022666494,0.612213668518238,0.6134714177630203,0.56637094943684,0.6334849088359875,0.44802851927758636,0.46677422650094824,0.6286993551088909,0.2690033252246782,0.4552976437035814,0.6759693336035856,0.5508892116076112,0.5591400370920236,0.5624856247421292,0.5716987640006899
10x_cortex_14_parse_cortex_13_Topic_4,0.46601393388216383,0.5709965613803673,0.18973438582972457,0.6096402129618186,0.5414060658106311,0.5486491039218855,0.5131113180863022,0.6102865235200722,0.6532805488789316,0.5321864831471802,0.5721517263728326,0.5534072245907177,0.5630099798468833,0.526732798762557,0.6387528889765839,0.2099445011019716,0.618282938207646,0.5361284191490309,0.5361392311030022,0.4538417514847811,0.4789543126435931,0.3310134409058605,0.5241975662645991,0.554513861465306,0.48268927331834943,0.1954575146284927,0.5201461156817537,0.5532706622035122,0.5137909486522436,0.4997678246655979,0.22715238922276348,0.48232788590009834,0.45499084326674,0.6085345798415843,0.6890018317718863,0.5866778418412528,0.5927652222561665,0.6265375020919235,0.9299045620546372,0.6188894550262697,0.7931515957405723,0.6242096224237889,0.6767162806420112,0.5171918815040615,0.4998453346156365,0.7757881001885986,0.3428143910098047,0.7468330461657888,0.7304460494411539,0.6039939513018393,1.0,0.5422005931266333,0.504796515949934,0.5737480484320323,0.4809485344897273,0.6523129989946751,0.7873510901859139,0.5801397256124112,0.698672969437799,0.552306162396686,0.7067299150555928,0.7733547953822427,0.7411796895093613,0.4633915537825889,0.4864182731221651,0.4610476610096794,0.5855375254066778,0.28786556740560476,0.5512932689089749,0.6605459637169623,0.7202934945191345,0.6338941464132434,0.4894863252528565,0.46273254863925806,0.5694361179620505,0.2559380399601956,0.4978405573348108,0.5979402538097219,0.5081571139140937,0.5554091649891183,0.6927462246311477,0.7124653625336306
10x_cortex_14_parse_cortex_13_Topic_5,0.5664690754280289,0.5604705256791329,0.27227745308385143,0.747241287061084,0.5971677489153067,0.48756479673629904,0.8928151744471006,0.6726893720066056,0.7269427322191906,0.6892435097893628,0.42455306395526216,0.7863668372216057,0.7176126705607905,0.590649303582006,0.6594109153442388,0.1673303394540897,0.7615579014543524,0.5830100640543484,0.6990300744263166,0.6125715467592019,0.5896337369180363,0.4238201947500744,0.9017112337847899,0.7977409718563108,0.7827288485431446,0.4090065462140482,0.5101296350975242,0.8311475437491939,0.5033789260584164,0.8791859479198062,0.47373864661910936,0.5735473868974645,0.6420793847770044,0.590248927033296,0.5930230003139287,0.6908546953974212,0.6225149863504528,0.5500517928204373,0.5067421578777715,0.6011632972829793,0.5576509350163628,0.5532103741026162,0.5939349368103606,0.9856240661973958,0.6512941605532045,0.5536280432466532,0.24355272272536976,0.5653843251473247,0.5258929726378336,0.5738495279371435,0.5422005931266333,1.0,0.5236198063811291,0.5945670268774415,0.6354649953685547,0.5596145278965962,0.5075599928332087,0.6344322402742788,0.49567379690300484,0.6656329461590867,0.6191645172118144,0.491575295752656,0.526274782350472,0.5758065154500664,0.7944204189668953,0.5904744773868094,0.7568823135044921,0.3723666172652894,0.6417262137980622,0.6786809423440469,0.628842670663727,0.6619646547208096,0.6530167769311263,0.5683166001273856,0.6397848586797634,0.4471340721261974,0.6699023153744572,0.7190649469515148,0.8926727827704591,0.5577071096977516,0.6310892109377991,0.6512209567552601
10x_cortex_14_parse_cortex_13_Topic_6,0.6534520268748107,0.41478080910836057,0.2926501064295013,0.48149432488509913,0.6495980496965478,0.38811798726044966,0.45964757601766415,0.5409030847274403,0.4605533057947835,0.49826987558073643,0.31813115568666916,0.4653392479295875,0.6984343692140235,0.6603551170246627,0.497845990495965,0.17789896554111229,0.4819885899819707,0.5752203285107351,0.4956997994049297,0.712808324612943,0.7847905201280949,0.38402710068904344,0.4603982745500135,0.4712993324880783,0.4285737792205154,0.45504534644041916,0.34357568571410113,0.5356527525884897,0.33611220973346057,0.41628924459131644,0.5452247316666812,0.3680917336162648,0.5998775950774001,0.4247607274458227,0.4820353068996599,0.7112999554448431,0.5229286820897575,0.7426060338649714,0.49470631283313327,0.787049102482937,0.5218384386836766,0.45553683663529476,0.4419050359499306,0.5218875469343429,0.43644010095490504,0.49114019140419884,0.23838124022595342,0.6914557502348347,0.539925674308171,0.405330335564383,0.504796515949934,0.5236198063811291,1.0,0.4991996699957737,0.40744746638944784,0.3963464949406581,0.5027915146676489,0.8181267408923134,0.5665605570489386,0.438959322557524,0.5016405988651294,0.5058557847255322,0.5684243608974053,0.7048464050184572,0.43696977594038366,0.4044954834977337,0.4620850778648171,0.3481607138527424,0.5333916719103009,0.5181711175977314,0.5229072551570709,0.4661696889301383,0.46798457086354917,0.840151644824301,0.4676934390709204,0.5279953495016569,0.5227307414349533,0.4720708932428459,0.528059883326722,0.400627868828618,0.5992938812788623,0.520682262579693
10x_cortex_14_parse_cortex_13_Topic_7,0.46638299447547416,0.5175823620523554,0.1699891540773777,0.5905046835276319,0.5730379867408985,0.42961224268756526,0.578874390074031,0.622595531832243,0.5270385316497217,0.6493378864693347,0.2761759429742656,0.5780573614246256,0.6707715306558064,0.5637862506823925,0.6288854137679463,0.09684389213441436,0.6049461127870419,0.5593074524848913,0.6503962494407974,0.5820721263341339,0.511228772167694,0.3724165814663354,0.570937808215448,0.5870399397042884,0.5133025141944308,0.2729768537122188,0.46109405217835353,0.6090744104519197,0.44670641226026586,0.5286827239054127,0.3236500526941196,0.43725540682271313,0.5527298621414991,0.5462752256081265,0.594040994537272,0.6595305735350595,0.9857362035647083,0.581628927205264,0.5137005414639444,0.6301845174405611,0.5521217776399525,0.5906367737821532,0.5777952678979035,0.5741560766963835,0.5577853023607234,0.5357788924439082,0.1469567437017506,0.5682684658245415,0.48574250849227196,0.5368023703589643,0.5737480484320323,0.5945670268774415,0.4991996699957737,1.0,0.555737509032186,0.5609510043864255,0.4741154587259745,0.6701306183920316,0.4749352367429046,0.4990253457878693,0.5774772623329254,0.45831094245477433,0.514428879822592,0.5427215679168599,0.5101814751585697,0.4826058747758091,0.5410655713769771,0.3346208729764224,0.5881719102296952,0.5667739451650279,0.5928855386215561,0.5329479614995697,0.6053966968601083,0.5056096449601535,0.5466626594805747,0.36361837833927035,0.6233212794079029,0.5460038259579699,0.5779809207772838,0.46846730223324906,0.6312667468494781,0.6087955145415849
10x_cortex_14_parse_cortex_13_Topic_8,0.44783929759713237,0.5221464991869967,0.15698611331618073,0.5779914606256318,0.570938855197012,0.4304719768142312,0.570207545846999,0.5669965960924761,0.5363776918859524,0.798324681688363,0.29720409515226565,0.590055189016191,0.6366728038629917,0.5521047256259145,0.5746218792453446,0.10319176157147247,0.5720711880489636,0.5465404152795621,0.8271980208456233,0.5712751767843349,0.47644214716699407,0.3611125969136695,0.5807026077527743,0.6007752511707942,0.5520415588554222,0.2096616550404743,0.46469768521133625,0.6239592787558605,0.45149125097405174,0.5405921983550852,0.25078522805732384,0.46286942161272826,0.5419195327942012,0.49301186794126606,0.5078084172972938,0.6681247439323746,0.5911050064060869,0.49601357374469424,0.4483141981833001,0.5612496007935011,0.4595221358954935,0.49633056821293386,0.5112086059613671,0.6709915161374812,0.9881330579752459,0.4415819515238496,0.15496294512505204,0.5135135014688464,0.4488607769345321,0.48052220441480165,0.4809485344897273,0.6354649953685547,0.40744746638944784,0.555737509032186,1.0,0.4699558591885873,0.43686817486760854,0.5851712815440832,0.41962665634036556,0.515616706929325,0.5006393771807014,0.4168460629188795,0.4721681575393756,0.5366866896572948,0.5871143493787863,0.5021735412645155,0.5547848436809611,0.31624539791142015,0.5779356970103443,0.5524461959471886,0.5304278240653281,0.5582424267103367,0.8099213947326478,0.47990260026363685,0.5725887249012447,0.30991929642775995,0.8110763236889367,0.5194554554616003,0.5647500326303001,0.43385933762141093,0.5578986390379754,0.5376554561167345
